province,party_code,party_name,party_scope,comparable_to_dpr,dprd_provincial_seats,dprd_provincial_seat_share,dpr_estimated_seats,dpr_estimated_seat_share,dpr_total_votes,dpr_vote_share,dprd_minus_dpr_vote_share,dprd_minus_dpr_seat_share
Sumatera Barat,Garuda,Partai Garda Republik Indonesia,national,true,0,0.000000,0,0.000000,9379,0.003212,-0.003212,0.000000
Sumatera Barat,Gelora,Partai Gelombang Rakyat Indonesia,national,true,0,0.000000,0,0.000000,22251,0.007620,-0.007620,0.000000
Sumatera Barat,Hanura,Partai Hati Nurani Rakyat,national,true,0,0.000000,0,0.000000,22606,0.007741,-0.007741,0.000000
Sumatera Barat,PBB,Partai Bulan Bintang,national,true,0,0.000000,0,0.000000,14340,0.004911,-0.004911,0.000000
Sumatera Barat,PKN,Partai Kebangkitan Nusantara,national,true,0,0.000000,0,0.000000,3828,0.001311,-0.001311,0.000000
Sumatera Barat,PSI,Partai Solidaritas Indonesia,national,true,0,0.000000,0,0.000000,15385,0.005268,-0.005268,0.000000
Sumatera Barat,Perindo,Partai Perindo,national,true,0,0.000000,0,0.000000,11251,0.003853,-0.003853,0.000000
Sumatera Barat,Ummat,Partai Ummat,national,true,0,0.000000,0,0.000000,34396,0.011778,-0.011778,0.000000
Sumatera Selatan,Golkar,Partai Golongan Karya,national,true,12,0.160000,3,0.176471,857642,0.175934,-0.015934,-0.016471
Sumatera Selatan,Gerindra,Partai Gerakan Indonesia Raya,national,true,11,0.146667,3,0.176471,766894,0.157318,-0.010652,-0.029804
Sumatera Selatan,NasDem,Partai NasDem,national,true,10,0.133333,2,0.117647,834680,0.171224,-0.037891,0.015686
Sumatera Selatan,PDIP,Partai Demokrasi Indonesia Perjuangan,national,true,9,0.120000,2,0.117647,471907,0.096806,0.023194,0.002353
Sumatera Selatan,Demokrat,Partai Demokrat,national,true,8,0.106667,2,0.117647,480801,0.098630,0.008037,-0.010980
Sumatera Selatan,PKB,Partai Kebangkitan Bangsa,national,true,7,0.093333,2,0.117647,441748,0.090619,0.002714,-0.024314
Sumatera Selatan,PKS,Partai Keadilan Sejahtera,national,true,7,0.093333,2,0.117647,294282,0.060368,0.032965,-0.024314
Sumatera Selatan,PAN,Partai Amanat Nasional,national,true,6,0.080000,1,0.058824,329836,0.067662,0.012338,0.021176
Sumatera Selatan,PPP,Partai Persatuan Pembangunan,national,true,2,0.026667,0,0.000000,55280,0.011340,0.015327,0.026667
Sumatera Selatan,Hanura,Partai Hati Nurani Rakyat,national,true,1,0.013333,0,0.000000,52535,0.010777,0.002556,0.013333
Sumatera Selatan,PKN,Partai Kebangkitan Nusantara,national,true,1,0.013333,0,0.000000,20773,0.004261,0.009072,0.013333
Sumatera Selatan,Perindo,Partai Perindo,national,true,1,0.013333,0,0.000000,47948,0.009836,0.003497,0.013333
Sumatera Selatan,Buruh,Partai Buruh,national,true,0,0.000000,0,0.000000,28911,0.005931,-0.005931,0.000000
Sumatera Selatan,Garuda,Partai Garda Republik Indonesia,national,true,0,0.000000,0,0.000000,21469,0.004404,-0.004404,0.000000
Sumatera Selatan,Gelora,Partai Gelombang Rakyat Indonesia,national,true,0,0.000000,0,0.000000,33234,0.006818,-0.006818,0.000000
Sumatera Selatan,PBB,Partai Bulan Bintang,national,true,0,0.000000,0,0.000000,22808,0.004679,-0.004679,0.000000
Sumatera Selatan,PSI,Partai Solidaritas Indonesia,national,true,0,0.000000,0,0.000000,92503,0.018976,-0.018976,0.000000
Sumatera Selatan,Ummat,Partai Ummat,national,true,0,0.000000,0,0.000000,21537,0.004418,-0.004418,0.000000
Sumatera Utara,Golkar,Partai Golongan Karya,national,true,22,0.220000,8,0.266667,1712074,0.231093,-0.011093,-0.046667
Sumatera Utara,PDIP,Partai Demokrasi Indonesia Perjuangan,national,true,21,0.210000,6,0.200000,1383049,0.186682,0.023318,0.010000
Sumatera Utara,Gerindra,Partai Gerakan Indonesia Raya,national,true,13,0.130000,4,0.133333,915612,0.123588,0.006412,-0.003333
Sumatera Utara,NasDem,Partai NasDem,national,true,12,0.120000,3,0.100000,847835,0.114440,0.005560,0.020000
Sumatera Utara,PKS,Partai Keadilan Sejahtera,national,true,10,0.100000,2,0.066667,602832,0.081369,0.018631,0.033333
Sumatera Utara,PAN,Partai Amanat Nasional,national,true,6,0.060000,2,0.066667,359489,0.048523,0.011477,-0.006667
Sumatera Utara,Demokrat,Partai Demokrat,national,true,5,0.050000,3,0.100000,551861,0.074489,-0.024489,-0.050000
Sumatera Utara,Hanura,Partai Hati Nurani Rakyat,national,true,5,0.050000,0,0.000000,71905,0.009706,0.040294,0.050000
Sumatera Utara,PKB,Partai Kebangkitan Bangsa,national,true,4,0.040000,2,0.066667,434162,0.058603,-0.018603,-0.026667
Sumatera Utara,PPP,Partai Persatuan Pembangunan,national,true,1,0.010000,0,0.000000,93038,0.012558,-0.002558,0.010000
Sumatera Utara,Perindo,Partai Perindo,national,true,1,0.010000,0,0.000000,176044,0.023762,-0.013762,0.010000
Sumatera Utara,Buruh,Partai Buruh,national,true,0,0.000000,0,0.000000,34956,0.004718,-0.004718,0.000000
Sumatera Utara,Garuda,Partai Garda Republik Indonesia,national,true,0,0.000000,0,0.000000,16823,0.002271,-0.002271,0.000000
Sumatera Utara,Gelora,Partai Gelombang Rakyat Indonesia,national,true,0,0.000000,0,0.000000,44403,0.005993,-0.005993,0.000000
Sumatera Utara,PBB,Partai Bulan Bintang,national,true,0,0.000000,0,0.000000,18262,0.002465,-0.002465,0.000000
Sumatera Utara,PKN,Partai Kebangkitan Nusantara,national,true,0,0.000000,0,0.000000,7981,0.001077,-0.001077,0.000000
Sumatera Utara,PSI,Partai Solidaritas Indonesia,national,true,0,0.000000,0,0.000000,104735,0.014137,-0.014137,0.000000
Sumatera Utara,Ummat,Partai Ummat,national,true,0,0.000000,0,0.000000,33520,0.004524,-0.004524,0.000000
