province,province_raw,district,party_number,party_code,party_name,party_vote,candidate_number,candidate_name,candidate_vote,candidate_rank,candidate_rank_raw
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,9,PKN,Partai Kebangkitan Nusantara,925,8,RAMDANI,41,8,VIII
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,10,Hanura,Partai Hati Nurani Rakyat,5095,1,TIKNO,4733,1,I
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,10,Hanura,Partai Hati Nurani Rakyat,5095,2,"INEZ NURFITRIA ILHAM, S.Psi.",817,2,II
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,10,Hanura,Partai Hati Nurani Rakyat,5095,3,ACHMAD YANI,320,3,III
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,11,Garuda,Partai Garda Republik Indonesia,2008,1,ZAENUL IRVAN,1015,1,I
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,11,Garuda,Partai Garda Republik Indonesia,2008,2,FAJAR NURCAHYONO,577,2,II
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,11,Garuda,Partai Garda Republik Indonesia,2008,3,NOVA KRISNA HARUM DWI WULAN SARI,354,3,III
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,11,Garuda,Partai Garda Republik Indonesia,2008,4,RINA FADILA,299,4,IV
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,11,Garuda,Partai Garda Republik Indonesia,2008,5,MOHAMAD RIDWAN,189,5,V
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,11,Garuda,Partai Garda Republik Indonesia,2008,7,SUGIRI,156,6,VI
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,11,Garuda,Partai Garda Republik Indonesia,2008,8,TRIHARYATI,126,7,VII
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,11,Garuda,Partai Garda Republik Indonesia,2008,6,LILI HAMBALI,76,8,VIII
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,12,PAN,Partai Amanat Nasional,16918,8,"ADIB MUHAMMAD SYARIF, S.H.",40791,1,I
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,12,PAN,Partai Amanat Nasional,16918,1,Dr. A BASUKI BABUSSALAM,40303,2,II
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,12,PAN,Partai Amanat Nasional,16918,2,"Marsekal Muda TNI (Purn.) H. WARSONO, S.Sos.",13445,3,III
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,12,PAN,Partai Amanat Nasional,16918,3,DESI KRISHARTATI,2560,4,IV
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,12,PAN,Partai Amanat Nasional,16918,4,TRIANA MAHDANI SIDIQ,1370,5,V
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,12,PAN,Partai Amanat Nasional,16918,5,WIHANANTO,1064,6,VI
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,12,PAN,Partai Amanat Nasional,16918,6,NINA MARLINA,721,7,VII
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,12,PAN,Partai Amanat Nasional,16918,7,ZAVENDA SALSABILA ZAINGHANI,527,8,VIII
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,13,PBB,Partai Bulan Bintang,1075,1,HAMSYADIJAYA,396,1,I
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,13,PBB,Partai Bulan Bintang,1075,2,FARAH DIBA,254,2,II
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,13,PBB,Partai Bulan Bintang,1075,4,"M. SALEH. HR, S.Pd.",157,3,III
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,13,PBB,Partai Bulan Bintang,1075,3,RINO A SA'DANOER,88,4,IV
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,14,Demokrat,Partai Demokrat,62482,1,"Dr. Edhie Baskoro Yudhoyono, B.Com., M.Sc.",318223,1,I
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,14,Demokrat,Partai Demokrat,62482,2,"Sartono, S.E., M.M.",75309,2,II
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,14,Demokrat,Partai Demokrat,62482,3,"Dr. SRI PUGUH BUDI UTAMI, M.Si.",12517,3,III
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,14,Demokrat,Partai Demokrat,62482,4,"RUSMINIATI, S.H., M.Kn.",2920,4,IV
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,14,Demokrat,Partai Demokrat,62482,8,"Agung Wahono, S.Kom.",1645,5,V
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,14,Demokrat,Partai Demokrat,62482,6,"ANNISA NURFAJRINA, S.P., M.M.",1533,6,VI
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,14,Demokrat,Partai Demokrat,62482,5,ANGGORO LINTANG PURWO,1347,7,VII
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,14,Demokrat,Partai Demokrat,62482,7,"Gana Febrana, S.I.P.",642,8,VIII
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,15,PSI,Partai Solidaritas Indonesia,16206,1,"MUHAMMAD SHOLEH, S.H.I.",28810,1,I
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,15,PSI,Partai Solidaritas Indonesia,16206,2,"ERNA HANDAYANI, S.E.",3120,2,II
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,15,PSI,Partai Solidaritas Indonesia,16206,4,FITRIA SARI,1243,3,III
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,15,PSI,Partai Solidaritas Indonesia,16206,3,SETYO DWI HARJANTO,841,4,IV
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,15,PSI,Partai Solidaritas Indonesia,16206,6,DESI ARIFA,564,5,V
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,15,PSI,Partai Solidaritas Indonesia,16206,5,AHMAD AJI PRASETYO,430,6,VI
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,15,PSI,Partai Solidaritas Indonesia,16206,8,HERI CAHYOKO,368,7,VII
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,15,PSI,Partai Solidaritas Indonesia,16206,7,ADITIYA KRISMAWAN,310,8,VIII
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,16,Perindo,Partai Perindo,2554,2,"R. INDRA PRIANGKASA, S.H., M.H.",10778,1,I
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,16,Perindo,Partai Perindo,2554,1,Drs. H. GATOT SUDARTO,1930,2,II
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,16,Perindo,Partai Perindo,2554,3,SHINTA GESTIRA,406,3,III
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,16,Perindo,Partai Perindo,2554,8,RORO GUSTI DERO PRAYATARI SEKAR MUMPUNI,223,4,IV
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,16,Perindo,Partai Perindo,2554,4,ABDU SYAKUR,159,5,V
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,16,Perindo,Partai Perindo,2554,5,NUR HIDAYANTI,157,6,VI
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,16,Perindo,Partai Perindo,2554,7,ENDANG SETIAWATI,153,7,VII
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,16,Perindo,Partai Perindo,2554,6,RIKI FAISAL,119,8,VIII
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,17,PPP,Partai Persatuan Pembangunan,8047,1,AWIN TAMMAH,15411,1,I
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,17,PPP,Partai Persatuan Pembangunan,8047,2,MUSYAROH,4303,2,II
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,17,PPP,Partai Persatuan Pembangunan,8047,3,H. MAHFUD ROHANI,1333,3,III
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,17,PPP,Partai Persatuan Pembangunan,8047,4,DITA CAHYANINGRUM,602,4,IV
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,17,PPP,Partai Persatuan Pembangunan,8047,6,AGUS SETIYONO,571,5,V
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,17,PPP,Partai Persatuan Pembangunan,8047,7,SUYITNO,407,6,VI
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,17,PPP,Partai Persatuan Pembangunan,8047,8,NENI,379,7,VII
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,17,PPP,Partai Persatuan Pembangunan,8047,5,HERA KRISNAWATI,365,8,VIII
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,24,Ummat,Partai Ummat,2434,1,Ir. H. M. YUSUF MALADI,1463,1,I
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,24,Ummat,Partai Ummat,2434,2,S.N.S. FARIDAH MASDAKAH,687,2,II
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,24,Ummat,Partai Ummat,2434,4,YULINA KURNIA RESTANTI,344,3,III
Jawa Timur,JAWA TIMUR,JAWA TIMUR VII,24,Ummat,Partai Ummat,2434,3,H. WINOTO,217,4,IV
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,1,PKB,Partai Kebangkitan Bangsa,87339,1,"RUSDI KIRANA, S.E.",121080,1,I
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,1,PKB,Partai Kebangkitan Bangsa,87339,2,"Dr. (H.C.) Drs. H. A. HALIM ISKANDAR, M.Pd.",107011,2,II
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,1,PKB,Partai Kebangkitan Bangsa,87339,10,"MUHTAROM, S.Sos.",89407,3,III
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,1,PKB,Partai Kebangkitan Bangsa,87339,3,TITIK MASUDAH,38228,4,IV
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,1,PKB,Partai Kebangkitan Bangsa,87339,4,"Dra. Hj. AISYAH LILIA AGUSTINA, M.Si.",36800,5,V
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,1,PKB,Partai Kebangkitan Bangsa,87339,9,MUHAMAD MAHBUB ZAKI,23324,6,VI
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,1,PKB,Partai Kebangkitan Bangsa,87339,5,"Dr. H. M. ANWAR RACHMAN, S.H. M.H.",8488,7,VII
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,1,PKB,Partai Kebangkitan Bangsa,87339,7,ABDUR ROKHMAN SAID,6121,8,VIII
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,1,PKB,Partai Kebangkitan Bangsa,87339,6,"Drs. H. NUR MUNIR, M.A., M.T.S.",3009,9,IX
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,1,PKB,Partai Kebangkitan Bangsa,87339,8,NURUL ASWAD RAMADHANI,2186,10,X
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,2,Gerindra,Partai Gerakan Indonesia Raya,105586,1,MOCHAMAD IRFAN YUSUF,77433,1,I
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,2,Gerindra,Partai Gerakan Indonesia Raya,105586,2,"BIMANTORO WIYONO, S.H.",72639,2,II
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,2,Gerindra,Partai Gerakan Indonesia Raya,105586,3,"NUR FADHILLAH, S.Pd.",12268,3,III
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,2,Gerindra,Partai Gerakan Indonesia Raya,105586,4,"ABDULLOH HADI SASMITO, S.E.",9145,4,IV
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,2,Gerindra,Partai Gerakan Indonesia Raya,105586,6,"RIA RISTIA, S.E.",5795,5,V
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,2,Gerindra,Partai Gerakan Indonesia Raya,105586,5,"RIKI SEPTIADI, S.E., M.B.A.",5683,6,VI
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,2,Gerindra,Partai Gerakan Indonesia Raya,105586,7,AHMAD RIFAN,3363,7,VII
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,2,Gerindra,Partai Gerakan Indonesia Raya,105586,8,"AHMAD AINUL FAHRURI, S.Sos.",2380,8,VIII
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,2,Gerindra,Partai Gerakan Indonesia Raya,105586,10,SIGISMOND B.W. NOTODIPURO,1860,9,IX
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,2,Gerindra,Partai Gerakan Indonesia Raya,105586,9,"SITI KIPTIYAH, S.Ag.",1860,9,IX
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,3,PDIP,Partai Demokrasi Indonesia Perjuangan,85211,1,"Hj. SADARESTUWATI, S.P., M.M.A.",102063,1,I
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,3,PDIP,Partai Demokrasi Indonesia Perjuangan,85211,2,BANYU BIRU DJAROT,54325,2,II
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,3,PDIP,Partai Demokrasi Indonesia Perjuangan,85211,3,Dr. Ir. SURONO,29050,3,III
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,3,PDIP,Partai Demokrasi Indonesia Perjuangan,85211,4,"H. SALEH ISMAIL MUKADAR, S.H.",15852,4,IV
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,3,PDIP,Partai Demokrasi Indonesia Perjuangan,85211,7,"RIYAN DEDIANO, S.E.",14377,5,V
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,3,PDIP,Partai Demokrasi Indonesia Perjuangan,85211,8,"WIWI YUNIARTI, S.E.",8276,6,VI
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,3,PDIP,Partai Demokrasi Indonesia Perjuangan,85211,6,CHRISTINA MEGAWATI,6942,7,VII
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,3,PDIP,Partai Demokrasi Indonesia Perjuangan,85211,5,"ARIO AJI, S.E., M.E.",5960,8,VIII
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,3,PDIP,Partai Demokrasi Indonesia Perjuangan,85211,10,KHAIRUL SALEH RITONGA,4212,9,IX
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,3,PDIP,Partai Demokrasi Indonesia Perjuangan,85211,9,H. DJUMAD DACHLAN,1653,10,X
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,4,Golkar,Partai Golongan Karya,51535,1,"M. YAHYA ZAINI, S.H.",110875,1,I
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,4,Golkar,Partai Golongan Karya,51535,7,JULIANTO PH,59694,2,II
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,4,Golkar,Partai Golongan Karya,51535,2,"BAYU AIRLANGGA, S.H., M.H.P.",57350,3,III
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,4,Golkar,Partai Golongan Karya,51535,4,M. SHOLAHUL AM NOTOBUWONO,10847,4,IV
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,4,Golkar,Partai Golongan Karya,51535,3,"SULISTYOWATI, S.E.",8042,5,V
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,4,Golkar,Partai Golongan Karya,51535,5,"Dr. Drs. GANJAR RAZUNI, S.H., M.Si.",5259,6,VI
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,4,Golkar,Partai Golongan Karya,51535,8,"YULI ANDRIYANI, S.H.",2719,7,VII
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,4,Golkar,Partai Golongan Karya,51535,10,"H. MOHAMMAD SURYO ALAM, Ak.",2468,8,VIII
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,4,Golkar,Partai Golongan Karya,51535,6,HOIRUN NISAK,2273,9,IX
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,4,Golkar,Partai Golongan Karya,51535,9,"SONI FAHRURI, S.T., M.T.",1509,10,X
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,5,NasDem,Partai NasDem,30595,1,"MUHAMMAD HABIBUR ROCHMAN, S.E.",136524,1,I
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,5,NasDem,Partai NasDem,30595,2,"Dra. ITA TRIWIBAWATI, AKA., M.Si.",85899,2,II
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,5,NasDem,Partai NasDem,30595,3,"Drs. SOEHARTONO, M.Si.",29858,3,III
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,5,NasDem,Partai NasDem,30595,4,"DONNY IMAM PRIAMBODO, S.T., M.M.",18582,4,IV
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,5,NasDem,Partai NasDem,30595,5,Dr. DOSSY ISKANDAR PRASETYO,18035,5,V
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,5,NasDem,Partai NasDem,30595,10,"EVA KUSUMA SUNDARI, M.A.",2483,6,VI
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,5,NasDem,Partai NasDem,30595,8,MUCHAMMAD BURHANNUL KARIM,1410,7,VII
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,5,NasDem,Partai NasDem,30595,6,"Dr. LAILATUR ROHMAH, M.Si., M.M.",1298,8,VIII
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,5,NasDem,Partai NasDem,30595,7,MUHAMMAD REZA PHALEVI,1003,9,IX
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,5,NasDem,Partai NasDem,30595,9,SYARIFA AULIA,891,10,X
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,6,Buruh,Partai Buruh,4386,1,ARDIAN SAFENDRA,3810,1,I
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,6,Buruh,Partai Buruh,4386,2,"LINGGAN AJI PAMUNGKAS, S.T.",845,2,II
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,6,Buruh,Partai Buruh,4386,3,INDAH SUCI NIRMALA DEWI,791,3,III
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,6,Buruh,Partai Buruh,4386,4,MULYADI,654,4,IV
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,6,Buruh,Partai Buruh,4386,6,NINING SUPRIHATIN SURYA,396,5,V
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,6,Buruh,Partai Buruh,4386,5,AHMAD BAHTIAR,383,6,VI
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,6,Buruh,Partai Buruh,4386,10,MUCH. ROHMAT,240,7,VII
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,6,Buruh,Partai Buruh,4386,7,JUPRIYANTO,234,8,VIII
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,6,Buruh,Partai Buruh,4386,9,DHEA AMELIA,210,9,IX
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,6,Buruh,Partai Buruh,4386,8,RAKA SISWAYUDHI,112,10,X
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,7,Gelora,Partai Gelombang Rakyat Indonesia,6915,1,Dr. H. JUNEF ISMALIYANTO,3846,1,I
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,7,Gelora,Partai Gelombang Rakyat Indonesia,6915,2,"MOKH. NURWAKHID, S.Pd.",1108,2,II
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,7,Gelora,Partai Gelombang Rakyat Indonesia,6915,3,SRI YULIATI,904,3,III
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,7,Gelora,Partai Gelombang Rakyat Indonesia,6915,4,"Dr. H. MUHAMMAD RAHMAN, Lc., M.Ag.",550,4,IV
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,7,Gelora,Partai Gelombang Rakyat Indonesia,6915,5,"LENNY HAMDI, S.E.",426,5,V
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,8,PKS,Partai Keadilan Sejahtera,28252,10,AHMAD FAHMI ARDIANSYAH MACHFUDIN,1593,0,
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,8,PKS,Partai Keadilan Sejahtera,28252,1,"Hj. MEITRI CITRA WARDANI, S.H.",117957,1,I
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,8,PKS,Partai Keadilan Sejahtera,28252,8,"H. YUSUF ROHANA, S.T.",24156,2,II
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,8,PKS,Partai Keadilan Sejahtera,28252,2,H. AGUS SOLACHUL AAM,7914,3,III
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,8,PKS,Partai Keadilan Sejahtera,28252,4,"IFAN HAMBALI, S.T.",2662,4,IV
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,8,PKS,Partai Keadilan Sejahtera,28252,3,DIDIET ARRY SUPARNO,2187,5,V
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,8,PKS,Partai Keadilan Sejahtera,28252,5,"SISKA AVRI DIANARTA, A.Md.",1869,6,VI
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,8,PKS,Partai Keadilan Sejahtera,28252,6,"HARY SUTRISNO, S.I.Kom.",1438,8,VIII
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,8,PKS,Partai Keadilan Sejahtera,28252,7,"NANI HARPANTI, S.Pt.",1296,9,IX
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,8,PKS,Partai Keadilan Sejahtera,28252,9,SUPARNO,743,10,X
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,9,PKN,Partai Kebangkitan Nusantara,2323,1,ANDI SYAMSUL BAKHRI,633,1,I
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,9,PKN,Partai Kebangkitan Nusantara,2323,9,M. ABD. AZIZ MUSLIM,376,2,II
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,9,PKN,Partai Kebangkitan Nusantara,2323,2,"LEGIMO, S.H.",295,3,III
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,9,PKN,Partai Kebangkitan Nusantara,2323,4,"NURUL HUDA, S.E.",282,4,IV
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,9,PKN,Partai Kebangkitan Nusantara,2323,5,EDI WELIANG,148,5,V
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,9,PKN,Partai Kebangkitan Nusantara,2323,10,HANDOKO SETYO WICAKSONO,117,6,VI
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,9,PKN,Partai Kebangkitan Nusantara,2323,3,NURHASANAH,110,7,VII
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,9,PKN,Partai Kebangkitan Nusantara,2323,8,MOHAMAD ALIMIN,85,8,VIII
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,9,PKN,Partai Kebangkitan Nusantara,2323,6,LENI MARLINA,83,9,IX
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,9,PKN,Partai Kebangkitan Nusantara,2323,7,DHEA NANDA TRI RAMADINA,70,10,X
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,10,Hanura,Partai Hati Nurani Rakyat,11023,1,"Dr. H. IMAM ANSHORI SALEH, S.H., M.Hum.",8343,1,I
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,10,Hanura,Partai Hati Nurani Rakyat,11023,2,AYU TRI UTAMI,1951,2,II
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,10,Hanura,Partai Hati Nurani Rakyat,11023,3,SAFIUDIN,789,3,III
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,10,Hanura,Partai Hati Nurani Rakyat,11023,4,RIZKI NURAINI,656,4,IV
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,11,Garuda,Partai Garda Republik Indonesia,1922,10,"H. MACHFUD ALIE SARDJONO, S.E.",210,0,
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,11,Garuda,Partai Garda Republik Indonesia,1922,1,SAYYIDUL ANAM ALYASIRI,1167,1,I
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,11,Garuda,Partai Garda Republik Indonesia,1922,2,NUR LAILI RAHMAWATI,704,2,II
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,11,Garuda,Partai Garda Republik Indonesia,1922,3,ALVIONITA SAFITRI,382,3,III
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,11,Garuda,Partai Garda Republik Indonesia,1922,5,SITI MUQHOYIMAH TRI AGUSTIN,310,4,IV
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,11,Garuda,Partai Garda Republik Indonesia,1922,4,QOWWI FUADI ROHMAN,288,5,V
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,11,Garuda,Partai Garda Republik Indonesia,1922,7,MOH. HIKAM AL MAKIN,186,7,VII
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,11,Garuda,Partai Garda Republik Indonesia,1922,6,SYAIKHUL MUSTHOFA,177,8,VIII
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,11,Garuda,Partai Garda Republik Indonesia,1922,8,"KARSONO, S.Sos.",150,9,IX
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,11,Garuda,Partai Garda Republik Indonesia,1922,9,UMI KULSUM,129,10,X
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,12,PAN,Partai Amanat Nasional,19073,1,ABDUL HAKIM BAFAGIH,90195,1,I
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,12,PAN,Partai Amanat Nasional,19073,2,"Dr. H. M. AFIF ZAMRONI, Lc., M.E.I.",48290,2,II
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,12,PAN,Partai Amanat Nasional,19073,5,DUKHA,11859,3,III
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,12,PAN,Partai Amanat Nasional,19073,4,ENDANG WINARYANTI,2875,4,IV
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,12,PAN,Partai Amanat Nasional,19073,3,ENY PRIASTUTY SETIYANINGSIH,2501,5,V
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,12,PAN,Partai Amanat Nasional,19073,6,"FATHIMAH AZ ZAHRA, S.H.",1485,6,VI
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,12,PAN,Partai Amanat Nasional,19073,8,RAHMAWATI,595,7,VII
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,12,PAN,Partai Amanat Nasional,19073,7,IKHWANUL AULIA,454,8,VIII
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,12,PAN,Partai Amanat Nasional,19073,10,R. SIS RACHMAH,448,9,IX
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,12,PAN,Partai Amanat Nasional,19073,9,SITI DUROH,271,10,X
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,13,PBB,Partai Bulan Bintang,1438,1,ALFAJAR,936,1,I
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,13,PBB,Partai Bulan Bintang,1438,2,RIZAL AMINUDDIN,489,2,II
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,13,PBB,Partai Bulan Bintang,1438,4,ABDUL ROCHMAN,369,3,III
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,13,PBB,Partai Bulan Bintang,1438,3,YUSNANI HANDAYANI,296,4,IV
Jawa Timur,JAWA TIMUR,JAWA TIMUR VIII,13,PBB,Partai Bulan Bintang,1438,5,"DEKI AFRIANSYAH, S.E.",152,5,V
