province,district,party_number,party_code,party_name,party_vote,candidate_count,candidate_vote_total,total_votes,top_candidate_name,top_candidate_vote,top_candidate_vote_share,party_vote_share
Aceh,ACEH I,1,PKB,Partai Kebangkitan Bangsa,20067,7,299966,320033,"H. IRMAWAN, S.Sos., M.M.",125234,0.417494,0.062703
Aceh,ACEH I,2,Gerindra,Partai Gerakan Indonesia Raya,10121,7,93884,104005,"FADHLULLAH, S.E.",53388,0.568659,0.097313
Aceh,ACEH I,3,PDIP,Partai Demokrasi Indonesia Perjuangan,5325,7,127952,133277,"JAMALUDDIN IDHAM, S.H., M.H.",71608,0.559647,0.039954
Aceh,ACEH I,4,Golkar,Partai Golongan Karya,13238,7,244805,258043,Drs. H. T. ZULKARNAINI AMPON BANG,91816,0.375058,0.051302
Aceh,ACEH I,5,NasDem,Partai NasDem,18170,7,140697,158867,"H. MUSLIM AYUB, S.H., M.M.",73995,0.525917,0.114372
Aceh,ACEH I,6,Buruh,Partai Buruh,1473,7,5257,6730,Habibi Inseun,3216,0.611756,0.218871
Aceh,ACEH I,7,Gelora,Partai Gelombang Rakyat Indonesia,2163,7,9196,11359,AZMI FAJRI USMAN,4916,0.534580,0.190422
Aceh,ACEH I,8,PKS,Partai Keadilan Sejahtera,15586,7,103995,119581,GHUFRAN,46713,0.449185,0.130338
Aceh,ACEH I,9,PKN,Partai Kebangkitan Nusantara,580,6,1240,1820,"YUDI KURNIA, S.E.",631,0.508871,0.318681
Aceh,ACEH I,10,Hanura,Partai Hati Nurani Rakyat,2313,7,26271,28584,"Dr. H. ASFIFUDDIN, S.H., M.H.",20214,0.769442,0.080919
Aceh,ACEH I,11,Garuda,Partai Garda Republik Indonesia,726,6,1985,2711,CHAIDIR FURRAZI NUR,903,0.454912,0.267798
Aceh,ACEH I,12,PAN,Partai Amanat Nasional,10187,7,175680,185867,H. NAZARUDDIN DEK GAM,140614,0.800398,0.054808
Aceh,ACEH I,13,PBB,Partai Bulan Bintang,1742,7,16314,18056,"H. ERLI HASIM, S.H., S.Ag., M.I.Kom.",12470,0.764374,0.096478
Aceh,ACEH I,14,Demokrat,Partai Demokrat,10891,7,120022,130913,H. TEUKU RIEFKY HARSYA,88005,0.733241,0.083193
Aceh,ACEH I,15,PSI,Partai Solidaritas Indonesia,3744,7,12886,16630,"AL-QUDRI, S.T.P.",6563,0.509312,0.225135
Aceh,ACEH I,16,Perindo,Partai Perindo,480,7,3682,4162,"Mayjen. TNI (Purn.) ABDUL HAFIL FUDDIN, S.H., S.I.P., M.H.",1957,0.531505,0.115329
Aceh,ACEH I,17,PPP,Partai Persatuan Pembangunan,7185,7,130650,137835,"ILLIZA SA'ADUDDIN DJAMAL, S.E.",111389,0.852576,0.052128
Aceh,ACEH I,24,Ummat,Partai Ummat,1579,7,8957,10536,"H. JAMAI SUNI, S.E., M.M.",6000,0.669867,0.149867
Aceh,ACEH II,1,PKB,Partai Kebangkitan Bangsa,24453,6,243297,267750,H. RUSLAN DAUD (HRD),141953,0.583456,0.091328
Aceh,ACEH II,2,Gerindra,Partai Gerakan Indonesia Raya,13723,6,145874,159597,"Ir. H. T. A. KHALID, M.M.",73873,0.506416,0.085985
Aceh,ACEH II,3,PDIP,Partai Demokrasi Indonesia Perjuangan,4421,6,15638,20059,ARWIN MEGA,10577,0.676365,0.220400
Aceh,ACEH II,4,Golkar,Partai Golongan Karya,21170,6,315000,336170,H. ILHAM PANGESTU,204199,0.648251,0.062974
Aceh,ACEH II,5,NasDem,Partai NasDem,19534,6,149746,169280,"IRSAN SOSIAWAN, M.B.A.",66009,0.440806,0.115395
Aceh,ACEH II,6,Buruh,Partai Buruh,2241,6,3852,6093,Drs. Agus Syahputra,1945,0.504933,0.367799
Aceh,ACEH II,7,Gelora,Partai Gelombang Rakyat Indonesia,2521,5,5745,8266,"H. FUADY, S.T., M.Si.",2634,0.458486,0.304984
Aceh,ACEH II,8,PKS,Partai Keadilan Sejahtera,14019,6,90121,104140,"M. NASIR DJAMIL, M.Si.",59552,0.660800,0.134617
Aceh,ACEH II,9,PKN,Partai Kebangkitan Nusantara,534,6,1674,2208,ZULFIKAR H.,857,0.511947,0.241848
Aceh,ACEH II,10,Hanura,Partai Hati Nurani Rakyat,2075,6,23365,25440,"USMAN ABDULLAH, S.E.",16007,0.685085,0.081564
Aceh,ACEH II,11,Garuda,Partai Garda Republik Indonesia,1327,6,4013,5340,MAULUDDIN,1721,0.428856,0.248502
Aceh,ACEH II,12,PAN,Partai Amanat Nasional,7369,6,75474,82843,Ir. H. MAWARDI ALI,27381,0.362787,0.088951
Aceh,ACEH II,13,PBB,Partai Bulan Bintang,1997,6,5081,7078,"RUSLI, S.Sos.I.",2062,0.405826,0.282142
Aceh,ACEH II,14,Demokrat,Partai Demokrat,10935,6,82503,93438,"MUSLIM, S.H.I., M.M.",54414,0.659540,0.117029
Aceh,ACEH II,15,PSI,Partai Solidaritas Indonesia,2395,6,3784,6179,"MUHAMMAD ZUBIR, S.H., M.H.",2006,0.530127,0.387603
Aceh,ACEH II,16,Perindo,Partai Perindo,560,6,3627,4187,"HUSAINI M. AMIN, S.E.",1945,0.536256,0.133747
Aceh,ACEH II,17,PPP,Partai Persatuan Pembangunan,9651,6,83263,92914,Drs. H. ANWAR IDRIS,41785,0.501844,0.103870
Aceh,ACEH II,24,Ummat,Partai Ummat,1490,6,6248,7738,Drs. SAID DJAMALUL ABIDIN,2356,0.377081,0.192556
Sumatera Utara,SUMATERA UTARA I,1,PKB,Partai Kebangkitan Bangsa,31831,10,167785,199616,ASHARI TAMBUNAN,134226,0.799988,0.159461
Sumatera Utara,SUMATERA UTARA I,2,Gerindra,Partai Gerakan Indonesia Raya,62846,10,287736,350582,ADE JONA PRASETYO,136085,0.472951,0.179262
Sumatera Utara,SUMATERA UTARA I,3,PDIP,Partai Demokrasi Indonesia Perjuangan,51031,10,477050,528081,Dr. SOFYAN TAN,279334,0.585544,0.096635
Sumatera Utara,SUMATERA UTARA I,4,Golkar,Partai Golongan Karya,39957,10,427953,467910,H. MUSA RAJEKSHAH,190990,0.446287,0.085395
Sumatera Utara,SUMATERA UTARA I,5,NasDem,Partai NasDem,29258,10,196666,225924,PRANANDA SURYA PALOH,103019,0.523827,0.129504
Sumatera Utara,SUMATERA UTARA I,6,Buruh,Partai Buruh,3537,10,12349,15886,Drs. Henry Saragih,4497,0.364159,0.222649
Sumatera Utara,SUMATERA UTARA I,7,Gelora,Partai Gelombang Rakyat Indonesia,4784,10,10185,14969,"H. MUHAMMAD HAFEZ, Lc. , M.A.",4558,0.447521,0.319594
Sumatera Utara,SUMATERA UTARA I,8,PKS,Partai Keadilan Sejahtera,60708,10,259900,320608,Ir. H. TIFATUL SEMBIRING,92704,0.356691,0.189353
Sumatera Utara,SUMATERA UTARA I,9,PKN,Partai Kebangkitan Nusantara,1149,7,1858,3007,"DENNY SITUMORANG, S.E., M.Th.",687,0.369752,0.382108
Sumatera Utara,SUMATERA UTARA I,10,Hanura,Partai Hati Nurani Rakyat,9843,10,8089,17932,"SAUT TULUS LEONARD SITUMORANG, S.H., M.H.",2244,0.277414,0.548907
Sumatera Utara,SUMATERA UTARA I,11,Garuda,Partai Garda Republik Indonesia,1431,10,3576,5007,FAISAL,1464,0.409396,0.285800
Sumatera Utara,SUMATERA UTARA I,12,PAN,Partai Amanat Nasional,16660,10,91647,108307,"MULFACHRI HARAHAP, S.H., M.H.",43084,0.470108,0.153822
Sumatera Utara,SUMATERA UTARA I,13,PBB,Partai Bulan Bintang,2130,6,5365,7495,"Dr. Drs. ALI AMRAN TANJUNG, S.H., M.Hum.",2501,0.466170,0.284189
Sumatera Utara,SUMATERA UTARA I,14,Demokrat,Partai Demokrat,20671,10,138816,159487,"MUHAMMAD LOKOT NASUTION, S.T.",56688,0.408368,0.129609
Sumatera Utara,SUMATERA UTARA I,15,PSI,Partai Solidaritas Indonesia,16400,10,38176,54576,"Mohd Nezar Djoeli, S.T.",10122,0.265140,0.300498
Sumatera Utara,SUMATERA UTARA I,16,Perindo,Partai Perindo,3710,10,19879,23589,"Dr. Ir. H. TENGKU ERRY NURADI, M.Si.",10629,0.534685,0.157277
Sumatera Utara,SUMATERA UTARA I,17,PPP,Partai Persatuan Pembangunan,9698,10,34293,43991,"JAFARUDDIN HARAHAP, S.Pd., M.Si.",18293,0.533432,0.220454
Sumatera Utara,SUMATERA UTARA I,24,Ummat,Partai Ummat,4372,9,15081,19453,"Dr. H. LUKMAN HAKIM, S.Pd.I., M.Pd.",8018,0.531662,0.224747
Sumatera Utara,SUMATERA UTARA II,1,PKB,Partai Kebangkitan Bangsa,18271,10,122873,141144,"H. MARWAN DASOPANG, M.Si.",49175,0.400210,0.129449
Sumatera Utara,SUMATERA UTARA II,2,Gerindra,Partai Gerakan Indonesia Raya,29481,10,257044,286525,"H. GUS IRAWAN PASARIBU, S.E., Ak., M.M., CA.",87343,0.339798,0.102892
Sumatera Utara,SUMATERA UTARA II,3,PDIP,Partai Demokrasi Indonesia Perjuangan,27680,10,335844,363524,"Drs. RAPIDIN SIMBOLON, M.M.",102546,0.305338,0.076144
Sumatera Utara,SUMATERA UTARA II,4,Golkar,Partai Golongan Karya,37647,10,670194,707841,LAMHOT SINAGA,158973,0.237204,0.053186
Sumatera Utara,SUMATERA UTARA II,5,NasDem,Partai NasDem,20310,10,299474,319784,"MARTIN MANURUNG, S.E., M.A.",116649,0.389513,0.063512
Sumatera Utara,SUMATERA UTARA II,6,Buruh,Partai Buruh,3079,10,6678,9757,"Alofsen Marbun, S.H.",1858,0.278227,0.315568
Sumatera Utara,SUMATERA UTARA II,7,Gelora,Partai Gelombang Rakyat Indonesia,3779,4,3854,7633,ENDI MARSAL DALIMUNTHE,2086,0.541256,0.495087
Sumatera Utara,SUMATERA UTARA II,8,PKS,Partai Keadilan Sejahtera,14223,10,79360,93583,H. ISKAN QOLBA LUBIS,39401,0.496484,0.151983
Sumatera Utara,SUMATERA UTARA II,9,PKN,Partai Kebangkitan Nusantara,985,7,2086,3071,Ir. EDISON SIANTURI,853,0.408917,0.320742
Sumatera Utara,SUMATERA UTARA II,10,Hanura,Partai Hati Nurani Rakyat,7429,10,18044,25473,H. HERRY LONTUNG SIREGAR,8996,0.498559,0.291642
Sumatera Utara,SUMATERA UTARA II,11,Garuda,Partai Garda Republik Indonesia,1450,10,4171,5621,ARFI HASIAN HASIBUAN,1687,0.404459,0.257961
Sumatera Utara,SUMATERA UTARA II,12,PAN,Partai Amanat Nasional,10762,10,128944,139706,"Dr. SALEH PARTAONAN DAULAY, M.Ag., M.Hum., M.A.",77914,0.604247,0.077033
Sumatera Utara,SUMATERA UTARA II,13,PBB,Partai Bulan Bintang,1306,6,2706,4012,"MANGARAJA SIREGAR, S.T.",1289,0.476349,0.325523
Sumatera Utara,SUMATERA UTARA II,14,Demokrat,Partai Demokrat,11230,10,218996,230226,SABAM SINAGA,69969,0.319499,0.048778
Sumatera Utara,SUMATERA UTARA II,15,PSI,Partai Solidaritas Indonesia,4125,10,18912,23037,IRMA NATALIA HUTABARAT,14229,0.752379,0.179060
Sumatera Utara,SUMATERA UTARA II,16,Perindo,Partai Perindo,4080,10,100546,104626,ARWI WINATA,34841,0.346518,0.038996
Sumatera Utara,SUMATERA UTARA II,17,PPP,Partai Persatuan Pembangunan,3080,10,7542,10622,ERWIN HAMONANGAN PANE,3415,0.452798,0.289964
Sumatera Utara,SUMATERA UTARA II,24,Ummat,Partai Ummat,1029,8,2404,3433,"RIZAL HAFIS, S.Sos.",886,0.368552,0.299738
Sumatera Utara,SUMATERA UTARA III,1,PKB,Partai Kebangkitan Bangsa,21461,10,71941,93402,"H. M. ALI UMRI, S.H., M.Kn.",28312,0.393545,0.229770
Sumatera Utara,SUMATERA UTARA III,2,Gerindra,Partai Gerakan Indonesia Raya,46209,10,232296,278505,"SUGIAT SANTOSO, S.E., M.S.P.",58226,0.250654,0.165918
Sumatera Utara,SUMATERA UTARA III,3,PDIP,Partai Demokrasi Indonesia Perjuangan,42333,10,449111,491444,BOB ANDIKA MAMANA SITEPU,94621,0.210685,0.086140
Sumatera Utara,SUMATERA UTARA III,4,Golkar,Partai Golongan Karya,48395,10,487928,536323,H. AHMAD DOLI KURNIA TANDJUNG,141846,0.290711,0.090235
Sumatera Utara,SUMATERA UTARA III,5,NasDem,Partai NasDem,24732,10,277395,302127,"RUDI HARTONO BANGUN, S.E.",103387,0.372707,0.081860
Sumatera Utara,SUMATERA UTARA III,6,Buruh,Partai Buruh,2611,10,6702,9313,"Drs. Parlindungan Sidabutar, M.Si.",2479,0.369890,0.280361
Sumatera Utara,SUMATERA UTARA III,7,Gelora,Partai Gelombang Rakyat Indonesia,6669,8,15132,21801,SYAMSUL QODRI MARPAUNG,5125,0.338686,0.305903
Sumatera Utara,SUMATERA UTARA III,8,PKS,Partai Keadilan Sejahtera,32447,10,156194,188641,H. ANSORY SIREGAR,66736,0.427264,0.172004
Sumatera Utara,SUMATERA UTARA III,9,PKN,Partai Kebangkitan Nusantara,621,7,1282,1903,"Dr. TOGU HARLEN LBN. RAJA, S.E., M.Si.",357,0.278471,0.326327
Sumatera Utara,SUMATERA UTARA III,10,Hanura,Partai Hati Nurani Rakyat,6197,10,22303,28500,"EL ADRIAN SHAH, S.E.",14374,0.644487,0.217439
Sumatera Utara,SUMATERA UTARA III,11,Garuda,Partai Garda Republik Indonesia,1364,10,4831,6195,MUHAMMAD SYAFRIN,1863,0.385634,0.220178
Sumatera Utara,SUMATERA UTARA III,12,PAN,Partai Amanat Nasional,15123,10,96353,111476,"NASRIL BAHAR, S.E.",59947,0.622160,0.135661
Sumatera Utara,SUMATERA UTARA III,13,PBB,Partai Bulan Bintang,2361,8,4394,6755,FITRIANI,1985,0.451752,0.349519
Sumatera Utara,SUMATERA UTARA III,14,Demokrat,Partai Demokrat,17513,10,144635,162148,"Dr. HINCA I.P. PANDJAITAN XIII, S.H., M.H., ACCS.",74375,0.514225,0.108006
Sumatera Utara,SUMATERA UTARA III,15,PSI,Partai Solidaritas Indonesia,11370,10,15752,27122,"Muhammad Daffasya Adnan Sinik, S.H.",5211,0.330815,0.419217
Sumatera Utara,SUMATERA UTARA III,16,Perindo,Partai Perindo,3626,10,44203,47829,"dr. SORTAMAN SARAGIH, M.A.R.S.",37495,0.848246,0.075812
Sumatera Utara,SUMATERA UTARA III,17,PPP,Partai Persatuan Pembangunan,6891,10,31534,38425,"H. DARWIN, S.Ag., M.AP.",20521,0.650758,0.179336
Sumatera Utara,SUMATERA UTARA III,24,Ummat,Partai Ummat,1715,8,8919,10634,M.S. KABAN,6654,0.746048,0.161275
Sumatera Barat,SUMATERA BARAT I,1,PKB,Partai Kebangkitan Bangsa,18487,8,74424,92911,"RICO ALVIANO, S.T.",35942,0.482936,0.198975
Sumatera Barat,SUMATERA BARAT I,2,Gerindra,Partai Gerakan Indonesia Raya,33009,8,235371,268380,ANDRE ROSIADE,114914,0.488225,0.122994
Sumatera Barat,SUMATERA BARAT I,3,PDIP,Partai Demokrasi Indonesia Perjuangan,15047,8,154836,169883,"ALEX INDRA LUKMAN, S.Sos.",68393,0.441713,0.088573
Sumatera Barat,SUMATERA BARAT I,4,Golkar,Partai Golongan Karya,24244,8,182865,207109,"ZIGO ROLANDA, S.E., M.M.",58107,0.317759,0.117059
Sumatera Barat,SUMATERA BARAT I,5,NasDem,Partai NasDem,27112,8,300034,327146,"Hj. LISDA HENDRAJONI, S.E., M.M.Tr.",94553,0.315141,0.082874
Sumatera Barat,SUMATERA BARAT I,6,Buruh,Partai Buruh,2261,8,4852,7113,"Doni Alferi, S.E.",1947,0.401278,0.317869
Sumatera Barat,SUMATERA BARAT I,7,Gelora,Partai Gelombang Rakyat Indonesia,4343,7,10675,15018,"H. BENNY JOVIAL, S.P.",3341,0.312974,0.289186
Sumatera Barat,SUMATERA BARAT I,8,PKS,Partai Keadilan Sejahtera,36089,8,157121,193210,"H. RAHMAT SALEH, S. Farm.",67522,0.429745,0.186786
Sumatera Barat,SUMATERA BARAT I,9,PKN,Partai Kebangkitan Nusantara,790,6,1502,2292,DEDI RAHMANTO PUTRA,553,0.368176,0.344677
Sumatera Barat,SUMATERA BARAT I,10,Hanura,Partai Hati Nurani Rakyat,3662,8,10945,14607,Drs. ZULHENDRI,4607,0.420923,0.250702
Sumatera Barat,SUMATERA BARAT I,11,Garuda,Partai Garda Republik Indonesia,1614,8,4087,5701,DERRY YUZAIRI,1422,0.347932,0.283108
Sumatera Barat,SUMATERA BARAT I,12,PAN,Partai Amanat Nasional,17159,8,179495,196654,ATHARI GHAUTHI ARDI,91221,0.508209,0.087255
Sumatera Barat,SUMATERA BARAT I,13,PBB,Partai Bulan Bintang,2071,7,5520,7591,"Dr. Dr. dr. NORMAN ZAINAL, Sp.OT., M.Kes.",1880,0.340580,0.272823
Sumatera Barat,SUMATERA BARAT I,14,Demokrat,Partai Demokrat,13137,8,67565,80702,"H. DARIZAL BASIR, S.Sos.",28424,0.420691,0.162784
Sumatera Barat,SUMATERA BARAT I,15,PSI,Partai Solidaritas Indonesia,3157,8,6320,9477,"DEDY BACHTIAR, S.T., M.M.",3849,0.609019,0.333122
Sumatera Barat,SUMATERA BARAT I,16,Perindo,Partai Perindo,1632,8,6106,7738,"RIFO DARMA SAPUTRA, S.H., M.M.",2940,0.481494,0.210907
Sumatera Barat,SUMATERA BARAT I,17,PPP,Partai Persatuan Pembangunan,6580,8,34715,41295,"H. GUSMAL, S.E., M.M.",14599,0.420539,0.159341
Sumatera Barat,SUMATERA BARAT I,24,Ummat,Partai Ummat,3451,8,14014,17465,"Dr. H. RIDHO RAHMADI, M.Sc.",10046,0.716855,0.197595
Sumatera Barat,SUMATERA BARAT II,1,PKB,Partai Kebangkitan Bangsa,17853,6,40108,57961,"Dr. Ir. HERMAN DARNEL IBRAHIM, M.Sc.",17965,0.447916,0.308017
Sumatera Barat,SUMATERA BARAT II,2,Gerindra,Partai Gerakan Indonesia Raya,23168,6,106929,130097,"ADE REZKI PRATAMA, S.E., M.M.",68418,0.639845,0.178083
Sumatera Barat,SUMATERA BARAT II,3,PDIP,Partai Demokrasi Indonesia Perjuangan,9505,6,66019,75524,"Laksda. TNI (Purn.) Dr. Ir. YUHASTIHAR, M.M.",32744,0.495978,0.125854
Sumatera Barat,SUMATERA BARAT II,4,Golkar,Partai Golongan Karya,18006,6,129385,147391,"H. BENNY UTAMA, S.H., M.M.",75255,0.581636,0.122165
Sumatera Barat,SUMATERA BARAT II,5,NasDem,Partai NasDem,19536,6,128904,148440,"CINDY MONICA SALSABILA SETIAWAN, S.M.",97677,0.757750,0.131609
Sumatera Barat,SUMATERA BARAT II,6,Buruh,Partai Buruh,1984,6,5233,7217,Jufrizal,2059,0.393465,0.274906
Sumatera Barat,SUMATERA BARAT II,7,Gelora,Partai Gelombang Rakyat Indonesia,3352,3,3881,7233,"H. JON AFRIZAL, S.Pd., M.A.P.",2682,0.691059,0.463431
Sumatera Barat,SUMATERA BARAT II,8,PKS,Partai Keadilan Sejahtera,27684,6,160985,188669,NEVI ZUAIRINA,68564,0.425903,0.146733
Sumatera Barat,SUMATERA BARAT II,9,PKN,Partai Kebangkitan Nusantara,649,4,887,1536,REZA ZULKIFLI,418,0.471251,0.422526
Sumatera Barat,SUMATERA BARAT II,10,Hanura,Partai Hati Nurani Rakyat,2010,6,5989,7999,"IRA RAHMAWATI, S.E., Ak., M.B.A.",2750,0.459175,0.251281
Sumatera Barat,SUMATERA BARAT II,11,Garuda,Partai Garda Republik Indonesia,1114,6,2564,3678,DONALD,1015,0.395866,0.302882
Sumatera Barat,SUMATERA BARAT II,12,PAN,Partai Amanat Nasional,14188,6,172014,186202,H. ARISAL AZIZ,107117,0.622723,0.076197
Sumatera Barat,SUMATERA BARAT II,13,PBB,Partai Bulan Bintang,1870,6,4879,6749,"ZALDI HERIWAN, S.Ag.",2933,0.601148,0.277078
Sumatera Barat,SUMATERA BARAT II,14,Demokrat,Partai Demokrat,13013,6,164434,177447,Ir. H. MULYADI,103683,0.630545,0.073335
Sumatera Barat,SUMATERA BARAT II,15,PSI,Partai Solidaritas Indonesia,2518,6,3390,5908,"DEVIANI, S.Sos., M.I.P.",2056,0.606490,0.426202
Sumatera Barat,SUMATERA BARAT II,16,Perindo,Partai Perindo,711,6,2802,3513,"YUSRIZAL, S.E., M.Si.",1581,0.564240,0.202391
Sumatera Barat,SUMATERA BARAT II,17,PPP,Partai Persatuan Pembangunan,7560,6,75893,83453,"MUHAMMAD IQBAL, S.E., M.Com.",48011,0.632614,0.090590
Sumatera Barat,SUMATERA BARAT II,24,Ummat,Partai Ummat,2882,6,14049,16931,"MUHAMMAD FADHLI, S.T., M.Sc.",8440,0.600755,0.170220
Riau,RIAU I,1,PKB,Partai Kebangkitan Bangsa,22641,7,157706,180347,IYETH BUSTAMI,80750,0.512029,0.125541
Riau,RIAU I,2,Gerindra,Partai Gerakan Indonesia Raya,38319,7,123843,162162,MUHAMMAD RAHUL,87102,0.703326,0.236301
Riau,RIAU I,3,PDIP,Partai Demokrasi Indonesia Perjuangan,34156,7,245701,279857,"Hj. DEWI JULIANI, S.H.",99345,0.404333,0.122048
Riau,RIAU I,4,Golkar,Partai Golongan Karya,32247,7,430693,462940,"Drs. H. SYAMSUAR, M.Si.",101876,0.236540,0.069657
Riau,RIAU I,5,NasDem,Partai NasDem,21398,7,98474,119872,MUHAMMAD AULIA,36872,0.374434,0.178507
Riau,RIAU I,6,Buruh,Partai Buruh,2444,7,7727,10171,"Yoshi Erlina, S.E., M.H.",4009,0.518830,0.240291
Riau,RIAU I,7,Gelora,Partai Gelombang Rakyat Indonesia,4254,3,8787,13041,"ISKANDAR, S.Si.",6350,0.722658,0.326202
Riau,RIAU I,8,PKS,Partai Keadilan Sejahtera,40782,7,200842,241624,"H. HENDRY MUNIEF, M.B.A.",50085,0.249375,0.168783
Riau,RIAU I,9,PKN,Partai Kebangkitan Nusantara,785,6,3514,4299,FAJAR MENANTI SIMANJUNTAK,1698,0.483210,0.182601
Riau,RIAU I,10,Hanura,Partai Hati Nurani Rakyat,3352,6,10978,14330,"HENDRI NELDI, S.Sos., S.H.",5491,0.500182,0.233915
Riau,RIAU I,11,Garuda,Partai Garda Republik Indonesia,1112,7,3422,4534,AFDHAL ZIKRI,1531,0.447399,0.245258
Riau,RIAU I,12,PAN,Partai Amanat Nasional,13748,7,117388,131136,dr. IRVAN HERMAN ABDULLAH,50923,0.433801,0.104838
Riau,RIAU I,13,PBB,Partai Bulan Bintang,1740,7,6729,8469,"Drs. MUHAMMAD SALTUT, M.A.",2798,0.415812,0.205455
Riau,RIAU I,14,Demokrat,Partai Demokrat,17240,7,155604,172844,"Dr. H. ACHMAD, M.Si.",80186,0.515321,0.099743
Riau,RIAU I,15,PSI,Partai Solidaritas Indonesia,14579,7,46537,61116,RAJA JULI ANTONI,31499,0.676859,0.238546
Riau,RIAU I,16,Perindo,Partai Perindo,3113,7,36366,39479,"Dr. Ir. KUDUS KURNIAWAN MANGAPUL, S.Si., M.A.",23047,0.633751,0.078852
Riau,RIAU I,17,PPP,Partai Persatuan Pembangunan,5240,7,65483,70723,"Dr. H. SYAMSURIZAL, S.E., M.M.",40310,0.615580,0.074092
Riau,RIAU I,24,Ummat,Partai Ummat,2055,7,11748,13803,dr. DIANA TABRANI,7380,0.628192,0.148881
Riau,RIAU II,1,PKB,Partai Kebangkitan Bangsa,26412,6,145183,171595,"ABDUL WAHID, S.Pd.I., M.Si.",104229,0.717915,0.153921
Riau,RIAU II,2,Gerindra,Partai Gerakan Indonesia Raya,35308,6,103737,139045,MUHAMMAD ROHID,55219,0.532298,0.253932
Riau,RIAU II,3,PDIP,Partai Demokrasi Indonesia Perjuangan,27019,6,124301,151320,Hj. SITI AISYAH,37331,0.300327,0.178555
Riau,RIAU II,4,Golkar,Partai Golongan Karya,30854,6,277183,308037,"YULISMAN, S.Si., M.M.",72183,0.260416,0.100163
Riau,RIAU II,5,NasDem,Partai NasDem,15139,6,117166,132305,"H. HUSNI THAMRIN, S.H.",52338,0.446700,0.114425
Riau,RIAU II,6,Buruh,Partai Buruh,2771,6,5293,8064,"Suliadi, S.Sos., M.A.",2154,0.406953,0.343626
Riau,RIAU II,7,Gelora,Partai Gelombang Rakyat Indonesia,3365,4,6153,9518,"NURDIN, S.E., AK., M.M.",3232,0.525272,0.353541
Riau,RIAU II,8,PKS,Partai Keadilan Sejahtera,17866,6,124533,142399,"Dr. SYAHRUL AIDI MAAZAT, Lc., M.A.",104142,0.836260,0.125464
Riau,RIAU II,9,PKN,Partai Kebangkitan Nusantara,540,6,1137,1677,MUHAMMAD FADHILE RAMADHAN,417,0.366755,0.322004
Riau,RIAU II,10,Hanura,Partai Hati Nurani Rakyat,1607,6,5225,6832,"RIFA OF GANEFO, S.Sos., M.M.",1695,0.324402,0.235217
Riau,RIAU II,11,Garuda,Partai Garda Republik Indonesia,1212,6,3230,4442,AMIR AHMAD,1507,0.466563,0.272850
Riau,RIAU II,12,PAN,Partai Amanat Nasional,10255,6,124721,134976,Ir. H. SAHIDIN,43168,0.346117,0.075976
Riau,RIAU II,13,PBB,Partai Bulan Bintang,1551,6,3741,5292,Drs. YUSRO ABRAR,1468,0.392408,0.293084
Riau,RIAU II,14,Demokrat,Partai Demokrat,14091,6,99057,113148,M. NASIR,77869,0.786103,0.124536
Riau,RIAU II,15,PSI,Partai Solidaritas Indonesia,4225,6,12127,16352,"JHON ROMI SINAGA, S.E.",8112,0.668921,0.258378
Riau,RIAU II,16,Perindo,Partai Perindo,2531,6,21683,24214,"Ir. H. HASRUL, M.Si.",16903,0.779551,0.104526
Riau,RIAU II,17,PPP,Partai Persatuan Pembangunan,7732,6,20224,27956,AFRIZAL HIDAYAT,11244,0.555973,0.276577
Riau,RIAU II,24,Ummat,Partai Ummat,1111,5,3229,4340,"Ir. H. NASRUN EFFENDI, M.T.",1425,0.441313,0.255991
Kepulauan Riau,KEPULAUAN RIAU,1,PKB,Partai Kebangkitan Bangsa,11234,4,77019,88253,"H. ISDIANTO, S.Sos., M.M.",37502,0.486919,0.127293
Kepulauan Riau,KEPULAUAN RIAU,2,Gerindra,Partai Gerakan Indonesia Raya,26741,4,137569,164310,"Ir. H. M. ENDIPAT WIJAYA, M.M.",105413,0.766255,0.162747
Kepulauan Riau,KEPULAUAN RIAU,3,PDIP,Partai Demokrasi Indonesia Perjuangan,19243,4,129979,149222,"Mayjen. TNI (Purn.) STURMAN PANJAITAN, S.H.",59460,0.457459,0.128956
Kepulauan Riau,KEPULAUAN RIAU,4,Golkar,Partai Golongan Karya,17708,4,148439,166147,RIZKI FAISAL,73664,0.496258,0.106580
Kepulauan Riau,KEPULAUAN RIAU,5,NasDem,Partai NasDem,12406,4,139370,151776,"RANDI ZULMARIADI, S.M.",85670,0.614695,0.081739
Kepulauan Riau,KEPULAUAN RIAU,6,Buruh,Partai Buruh,1932,4,8152,10084,"Nefrizal, S.T.",5724,0.702159,0.191591
Kepulauan Riau,KEPULAUAN RIAU,7,Gelora,Partai Gelombang Rakyat Indonesia,2118,2,7752,9870,ABDUL RAHMAN,4832,0.623323,0.214590
Kepulauan Riau,KEPULAUAN RIAU,8,PKS,Partai Keadilan Sejahtera,15261,4,93536,108797,"SURYANI, S.E., M.I.Kom.",72039,0.770174,0.140270
Kepulauan Riau,KEPULAUAN RIAU,9,PKN,Partai Kebangkitan Nusantara,615,3,1305,1920,"SAID BASWIDAN, S.E., M.Si.",608,0.465900,0.320312
Kepulauan Riau,KEPULAUAN RIAU,10,Hanura,Partai Hati Nurani Rakyat,3491,2,7138,10629,"Irjen. Pol. (Purn.) Drs. YOTJE MENDE, M.Hum.",5249,0.735360,0.328441
